site,sex,estimate,race,stage,agegroup,tt,PE,lci,uci
Breast,Female,AD,,,2,0.1,8.076877454115449,7.4092431,8.7445116
Breast,Female,AD,,,2,0.15000001,11.20757605959222,10.289537,12.125614
Breast,Female,AD,,,2,0.2,14.01377991025384,12.881614,15.145946
Breast,Female,AD,,,2,0.25,16.60482334480844,15.286477,17.92317
Breast,Female,AD,,,2,0.30000001,19.04275273952731,17.560486,20.525021
Breast,Female,AD,,,2,0.34999999,21.36354184963124,19.735504,22.991579
Breast,Female,AD,,,2,0.40000001,23.58822334401387,21.829481,25.346966
Breast,Female,AD,,,2,0.44999999,25.72904687768291,23.852285,27.605808
Breast,Female,AD,,,2,0.5,27.79305789447724,25.809086,29.777029
Breast,Female,AD,,,2,0.55000001,29.78421498979171,27.702337,31.866093
Breast,Female,AD,,,2,0.60000002,31.70468731588275,29.532986,33.876389
Breast,Female,AD,,,2,0.64999998,33.55564481907243,31.301195,35.810093
Breast,Female,AD,,,2,0.69999999,35.3377553835322,33.006802,37.668709
Breast,Female,AD,,,2,0.75,37.05146972181722,34.649555,39.453384
Breast,Female,AD,,,2,0.80000001,38.69720844470591,36.22929,41.165127
Breast,Female,AD,,,2,0.85000002,40.27546188754719,37.745995,42.804928
Breast,Female,AD,,,2,0.89999998,41.7868421677172,39.199856,44.373829
Breast,Female,AD,,,2,0.94999999,43.23211374616346,40.591267,45.872959
Breast,Female,AD,,,2,1.0,44.61218723466249,41.920822,47.303555
Breast,Female,AD,,,2,1.05,45.91347695388966,43.175655,48.651299
Breast,Female,AD,,,2,1.1,47.15108775095013,44.369659,49.932518
Breast,Female,AD,,,2,1.15,48.32638091128565,45.503975,51.148788
Breast,Female,AD,,,2,1.2,49.44082482070599,46.57988,52.301769
Breast,Female,AD,,,2,1.25,50.49595487433587,47.598743,53.393166
Breast,Female,AD,,,2,1.3,51.49337561131702,48.562012,54.42474
Breast,Female,AD,,,2,1.35,52.43473655652407,49.471199,55.398273
Breast,Female,AD,,,2,1.4,53.32171201094972,50.327858,56.315567
Breast,Female,AD,,,2,1.45,54.15600388891046,51.133575,57.178432
Breast,Female,AD,,,2,1.5,54.93931375891125,51.889954,57.988674
Breast,Female,AD,,,2,1.55,55.67334751800547,52.598606,58.748089
Breast,Female,AD,,,2,1.6,56.36009050221878,53.261414,59.458767
Breast,Female,AD,,,2,1.65,57.00275084588051,53.881435,60.124065
Breast,Female,AD,,,2,1.7,57.60464531588021,54.461834,60.747456
Breast,Female,AD,,,2,1.75,58.16879746645375,55.005501,61.332092
Breast,Female,AD,,,2,1.8,58.697973895394,55.515087,61.880863
Breast,Female,AD,,,2,1.85,59.19470317333082,55.993019,62.396389
Breast,Female,AD,,,2,1.9,59.66129408823076,56.441517,62.881073
Breast,Female,AD,,,2,1.95,60.0998631822753,56.862617,63.337109
Breast,Female,AD,,,2,2.0,60.51234343930516,57.25819,63.766495
Breast,Female,AD,,,2,2.05,60.8797952635723,57.610519,64.149071
Breast,Female,AD,,,2,2.0999999,61.22438777455055,57.940441,64.508331
Breast,Female,AD,,,2,2.1500001,61.54763199118239,58.249424,64.84584
Breast,Female,AD,,,2,2.2,61.85090856421226,58.538811,65.16301
Breast,Female,AD,,,2,2.25,62.13548801152093,58.80983,65.461143
Breast,Female,AD,,,2,2.3,62.40253443507552,59.063622,65.741447
Breast,Female,AD,,,2,2.3499999,62.65311616588257,59.30122,66.005013
Breast,Female,AD,,,2,2.4000001,62.8882041936959,59.523575,66.252831
Breast,Female,AD,,,2,2.45,63.10816294352952,59.731064,66.48526
Breast,Female,AD,,,2,2.5,63.31262502319241,59.923367,66.701881
Breast,Female,AD,,,2,2.55,63.50125884793057,60.100201,66.902321
Breast,Female,AD,,,2,2.5999999,63.67382229524115,60.261364,67.086281
Breast,Female,AD,,,2,2.6500001,63.83015384199885,60.406734,67.253571
Breast,Female,AD,,,2,2.7,63.97016104077377,60.536251,67.404076
Breast,Female,AD,,,2,2.75,64.09381721369127,60.649906,67.537727
