site,sex,agegroup,estimate,tt,PE,lci,uci,n_black
Oral cavity and pharynx,Female,75+,lw,.1,.9901174183288697,.987674321701243,.9925665581642631,
Oral cavity and pharynx,Female,75+,lw,.15000001,.9845823535073226,.981250556880592,.987925463114906,
Oral cavity and pharynx,Female,75+,lw,.2,.9789003625016375,.9747694344184059,.9830487968445304,
Oral cavity and pharynx,Female,75+,lw,.25,.9731371909535804,.9682536658534884,.9780453468072077,
Oral cavity and pharynx,Female,75+,lw,.30000001,.9673329126389376,.9617206974119765,.9729778784969692,
Oral cavity and pharynx,Female,75+,lw,.34999999,.9615139092609202,.955185782240173,.967883960263719,
Oral cavity and pharynx,Female,75+,lw,.40000001,.9556983789546374,.948662417954099,.9627865236890986,
Oral cavity and pharynx,Female,75+,lw,.44999999,.9498992938527785,.9421623461583363,.957699776626786,
Oral cavity and pharynx,Female,75+,lw,.5,.9441260764811199,.9356955025340078,.9526326095162957,
Oral cavity and pharynx,Female,75+,lw,.55000001,.9383856818212681,.9292701189092794,.947590662745858,
Oral cavity and pharynx,Female,75+,lw,.60000002,.9326832735306181,.9228928547176162,.9425775530464567,
Oral cavity and pharynx,Female,75+,lw,.64999998,.9270227020793914,.9165689910794032,.9375956404094933,
Oral cavity and pharynx,Female,75+,lw,.69999999,.921406806084156,.9103025922691226,.932646473280842,
Oral cavity and pharynx,Female,75+,lw,.75,.9158380992011631,.9040972167521731,.9277314523337552,
Oral cavity and pharynx,Female,75+,lw,.80000001,.9103194796787835,.8979567637428444,.922852400630692,
Oral cavity and pharynx,Female,75+,lw,.85000002,.9048533527952639,.8918844963613597,.9180107888466965,
Oral cavity and pharynx,Female,75+,lw,.89999998,.8994415731600174,.8858829752435795,.9132076878507889,
Oral cavity and pharynx,Female,75+,lw,.94999999,.8940855159092795,.8799541347597692,.9084438360835689,
Oral cavity and pharynx,Female,75+,lw,1,.8887861939772477,.8740994083703996,.9037197497676652,
Oral cavity and pharynx,Female,75+,lw,1.05,.8832760041312887,.8680569186378529,.8987619160946061,
Oral cavity and pharynx,Female,75+,lw,1.1,.8778272246510179,.8620940258983524,.8938475539666553,
Oral cavity and pharynx,Female,75+,lw,1.15,.8724400184994134,.8562108927566986,.8889767606536936,
Oral cavity and pharynx,Female,75+,lw,1.2,.8671143333815017,.8504073203879947,.8841495705994166,
Oral cavity and pharynx,Female,75+,lw,1.25,.8618501253002215,.8446829130046493,.8793662415140143,
Oral cavity and pharynx,Female,75+,lw,1.3,.8566472089306276,.8390370206969789,.8746270098535553,
Oral cavity and pharynx,Female,75+,lw,1.35,.8515052776039613,.8334688281962943,.8699320397578643,
Oral cavity and pharynx,Female,75+,lw,1.4,.8464239591325718,.8279774345819966,.8652814541441558,
Oral cavity and pharynx,Female,75+,lw,1.45,.8414027471007879,.8225617921926773,.8606752581366188,
Oral cavity and pharynx,Female,75+,lw,1.5,.8364411120344705,.8172208356341873,.8561134315163725,
Oral cavity and pharynx,Female,75+,lw,1.55,.8315384293925956,.8119534097431474,.8515958566827613,
Oral cavity and pharynx,Female,75+,lw,1.6,.826694026500793,.806758323715814,.8471223579130176,
Oral cavity and pharynx,Female,75+,lw,1.65,.8219072254650217,.8016343988484476,.8426927390366667,
Oral cavity and pharynx,Female,75+,lw,1.7,.8171772702964116,.7965803911296832,.8383067152105936,
Oral cavity and pharynx,Female,75+,lw,1.75,.8125034247763222,.7915950959200462,.8339640034100606,
Oral cavity and pharynx,Female,75+,lw,1.8,.8078848988145861,.7866772686171727,.8296642546694358,
Oral cavity and pharynx,Female,75+,lw,1.85,.8033208877248078,.7818256657894168,.8254070912386625,
Oral cavity and pharynx,Female,75+,lw,1.9,.7988106084506004,.7770390825022463,.8211921414794137,
Oral cavity and pharynx,Female,75+,lw,1.95,.7943532273094589,.7723162743724767,.8170189735411846,
Oral cavity and pharynx,Female,75+,lw,2,.7899479491219653,.7676560509601722,.812887179800755,
Oral cavity and pharynx,Female,75+,lw,2.05,.7853366960510847,.7628087525493955,.8085299547274085,
Oral cavity and pharynx,Female,75+,lw,2.0999999,.7807784769916389,.7580241996444721,.8042157894422163,
Oral cavity and pharynx,Female,75+,lw,2.1500001,.7762717451081357,.7533002809504269,.7999437110164653,
Oral cavity and pharynx,Female,75+,lw,2.2,.7718150832976632,.7486350471741566,.7957128444017397,
Oral cavity and pharynx,Female,75+,lw,2.25,.7674070727415063,.7440265727898883,.7915222880890246,
Oral cavity and pharynx,Female,75+,lw,2.3,.7630463764038354,.7394730429299431,.7873711937301607,
Oral cavity and pharynx,Female,75+,lw,2.3499999,.7587317147463907,.7349727271306407,.7832587437760434,
Oral cavity and pharynx,Female,75+,lw,2.4000001,.754461842846978,.7305239546172777,.7791841303962022,
Oral cavity and pharynx,Female,75+,lw,2.45,.7502356290655816,.7261251952992408,.7751466314117822,
Oral cavity and pharynx,Female,75+,lw,2.5,.7460519304092017,.7217749289370086,.7711454922478638,
Oral cavity and pharynx,Female,75+,lw,2.55,.7419096717851166,.7174717267419155,.7671800024620297,
Oral cavity and pharynx,Female,75+,lw,2.5999999,.7378078232328227,.7132142266448031,.763249474964077,
Oral cavity and pharynx,Female,75+,lw,2.6500001,.7337453784394158,.7090011100221258,.7593532263502383,
Oral cavity and pharynx,Female,75+,lw,2.7,.7297214299270395,.7048311786719642,.755490649971078,
Oral cavity and pharynx,Female,75+,lw,2.75,.7257350508211083,.7007032312393044,.7516611034585637,
Oral cavity and pharynx,Female,75+,lw,2.8,.7217853706019769,.6966161408613815,.7478639822655229,
Oral cavity and pharynx,Female,75+,lw,2.8499999,.7178715538187673,.6925688321842258,.744098700134818,
Oral cavity and pharynx,Female,75+,lw,2.9000001,.7139927799457799,.6885602596790141,.7403646705552678,
Oral cavity and pharynx,Female,75+,lw,2.95,.7101483155538111,.6845894813804621,.7366613770737204,
Oral cavity and pharynx,Female,75+,lw,3,.706337401785832,.6806555417990063,.7329882657576097,
Oral cavity and pharynx,Female,75+,lw,3.05,.7023060269937944,.6765153363078302,.7290799322358236,
Oral cavity and pharynx,Female,75+,lw,3.0999999,.6983098887664507,.6724133778734965,.7252037463786951,
Oral cavity and pharynx,Female,75+,lw,3.1500001,.6943482674525742,.6683487827558612,.7213591599979067,
Oral cavity and pharynx,Female,75+,lw,3.2,.6904205258145765,.6643207621245549,.7175456942540995,
Oral cavity and pharynx,Female,75+,lw,3.25,.6865259944506175,.6603285038540752,.7137628291153776,
Oral cavity and pharynx,Female,75+,lw,3.3,.6826640463434088,.6563712484045198,.7100100763139198,
Oral cavity and pharynx,Female,75+,lw,3.3499999,.6788340767773557,.652448267631812,.7062869604463587,
Oral cavity and pharynx,Female,75+,lw,3.4000001,.6750354842484354,.6485588446945341,.7025930009622149,
Oral cavity and pharynx,Female,75+,lw,3.45,.6712677417715427,.644702346540969,.6989277820387647,
Oral cavity and pharynx,Female,75+,lw,3.5,.6675302872648591,.640878111184524,.6952908464798659,
Oral cavity and pharynx,Female,75+,lw,3.55,.6638225952572717,.6370855206719976,.6916817659100006,
Oral cavity and pharynx,Female,75+,lw,3.5999999,.6601441578571559,.6333239811610659,.6881001227112921,
Oral cavity and pharynx,Female,75+,lw,3.6500001,.6564944666181298,.6295929039756367,.6845454927759169,
Oral cavity and pharynx,Female,75+,lw,3.7,.6528730812568074,.6258917754668494,.6810175128309128,
Oral cavity and pharynx,Female,75+,lw,3.75,.6492795245210607,.6222200491766661,.6775157784133065,
Oral cavity and pharynx,Female,75+,lw,3.8,.6457133512570683,.6185772161109357,.6740399114810898,
Oral cavity and pharynx,Female,75+,lw,3.8499999,.6421741302940254,.6149627858996503,.6705895430982736,
Oral cavity and pharynx,Female,75+,lw,3.9000001,.6386614271462562,.6113762688381426,.6671642968734173,
Oral cavity and pharynx,Female,75+,lw,3.95,.6351748703064443,.6078172432887071,.6637638538944427,
Oral cavity and pharynx,Female,75+,lw,4,.6317140502001656,.6042852522488351,.6603878544697126,
Oral cavity and pharynx,Female,75+,lw,4.0500002,.6280318740024747,.6005459433228953,.6567757873455328,
Oral cavity and pharynx,Female,75+,lw,4.0999999,.6243777869551986,.5968359679334918,.6531905612071187,
Oral cavity and pharynx,Female,75+,lw,4.1500001,.6207513233106059,.5931548199927666,.6496317527969635,
Oral cavity and pharynx,Female,75+,lw,4.1999998,.617152167210398,.5895021483214524,.6460990830601705,
Oral cavity and pharynx,Female,75+,lw,4.25,.6135798755433615,.5858774751276044,.6425921453795597,
Oral cavity and pharynx,Female,75+,lw,4.3000002,.6100341184411249,.5822804399108074,.6391106418055952,
Oral cavity and pharynx,Female,75+,lw,4.3499999,.6065145747601515,.5787106931859674,.6356542806757443,
Oral cavity and pharynx,Female,75+,lw,4.4000001,.6030208321389728,.575167794983476,.6322226786081202,
Oral cavity and pharynx,Female,75+,lw,4.4499998,.5995526209720193,.5716514519923707,.6288155904469134,
Oral cavity and pharynx,Female,75+,lw,4.5,.5961095474945651,.5681612467469707,.6254326472435879,
Oral cavity and pharynx,Female,75+,lw,4.5500002,.5926913255882831,.5646968725328371,.62207358410183,
Oral cavity and pharynx,Female,75+,lw,4.5999999,.5892976761705767,.5612580312286726,.6187381414922747,
Oral cavity and pharynx,Female,75+,lw,4.6500001,.5859282308653118,.5578443356063835,.6154259706729296,
Oral cavity and pharynx,Female,75+,lw,4.6999998,.5825827576895459,.5544555379005109,.6121368556301751,
Oral cavity and pharynx,Female,75+,lw,4.75,.5792609036983571,.5510912689718456,.6088704602042603,
Oral cavity and pharynx,Female,75+,lw,4.8000002,.5759624186303712,.5477512647700613,.6056265480533467,
Oral cavity and pharynx,Female,75+,lw,4.8499999,.5726870579394919,.5444352679965714,.6024048874318267,
Oral cavity and pharynx,Female,75+,lw,4.9000001,.5694344898498662,.5411429339507685,.5992051598332006,
Oral cavity and pharynx,Female,75+,lw,4.9499998,.5662045132397681,.5378740510270005,.5960271743932664,
Oral cavity and pharynx,Female,75+,lw,5,.5629968092619464,.5346282892270573,.5928706236203616,
Oral cavity and pharynx,Female,75+,rb,0,1,1,1,
Oral cavity and pharynx,Female,75+,rb,.050000001,.9914151396006367,.9796025474309514,1.00337017457443,
Oral cavity and pharynx,Female,75+,rb,.1,.9745453138721824,.9465542014556334,1.003364167978654,
Oral cavity and pharynx,Female,75+,rb,.15000001,.9532549173116075,.9122231359303823,.9961323075323844,
Oral cavity and pharynx,Female,75+,rb,.2,.9297750088358097,.8792396593501358,.9832149378868852,
Oral cavity and pharynx,Female,75+,rb,.25,.9054135633998965,.848166684287824,.9665243117593493,
Oral cavity and pharynx,Female,75+,rb,.30000001,.8809612938506348,.8189691856557838,.9476459125156628,
Oral cavity and pharynx,Female,75+,rb,.34999999,.8569012436488027,.7914562777989353,.927757807934659,
Oral cavity and pharynx,Female,75+,rb,.40000001,.8335256813369928,.7654288200497955,.9076808231536143,
Oral cavity and pharynx,Female,75+,rb,.44999999,.8110054792006171,.7407257873603367,.8879532730152682,
Oral cavity and pharynx,Female,75+,rb,.5,.7894328106318419,.7172316611808019,.868902191902806,
Oral cavity and pharynx,Female,75+,rb,.55000001,.7688485354657201,.6948692443674019,.8507040357296808,
Oral cavity and pharynx,Female,75+,rb,.60000002,.7492599472406726,.6735879657556048,.8334330437589536,
Oral cavity and pharynx,Female,75+,rb,.64999998,.7306526181747299,.6533527867101513,.8170979894854609,
Oral cavity and pharynx,Female,75+,rb,.69999999,.7129982462500928,.6341354818752463,.801668592415586,
Oral cavity and pharynx,Female,75+,rb,.75,.6962625753156353,.6159121314950546,.7870953485011087,
Oral cavity and pharynx,Female,75+,rb,.80000001,.6804118935409824,.5986634531796927,.7733232125881329,
Oral cavity and pharynx,Female,75+,rb,.85000002,.665409181884837,.5823655047382479,.7602946529871422,
Oral cavity and pharynx,Female,75+,rb,.89999998,.6512150016087418,.5669887279727674,.7479531027654616,
Oral cavity and pharynx,Female,75+,rb,.94999999,.6377888582285828,.5524988428287608,.736245212022269,
Oral cavity and pharynx,Female,75+,rb,1,.6250903096458722,.5388580979034735,.7251220622523999,
Oral cavity and pharynx,Female,75+,rb,1.05,.6128954086912423,.5258721073680668,.7143196544019924,
Oral cavity and pharynx,Female,75+,rb,1.1,.6013570707186521,.5136612961555245,.7040248685464999,
Oral cavity and pharynx,Female,75+,rb,1.15,.590437646118228,.5021829630741423,.6942023915338682,
Oral cavity and pharynx,Female,75+,rb,1.2,.5801005062336518,.4913936470612253,.6848208139138006,
Oral cavity and pharynx,Female,75+,rb,1.25,.5703079732524362,.4812462472647269,.6758518870618545,
Oral cavity and pharynx,Female,75+,rb,1.3,.5610238280342127,.4716943913379937,.6672704645254699,
Oral cavity and pharynx,Female,75+,rb,1.35,.5522144771610179,.4626946078227462,.6590542090411311,
Oral cavity and pharynx,Female,75+,rb,1.4,.5438488518468194,.4542064504473504,.6511831202832912,
Oral cavity and pharynx,Female,75+,rb,1.45,.5358980992812916,.4461923172944851,.6436389908160588,
Oral cavity and pharynx,Female,75+,rb,1.5,.5283355795075214,.4386175154005051,.6364052386705645,
Oral cavity and pharynx,Female,75+,rb,1.55,.5211365722142821,.431449986869265,.6294665318451961,
Oral cavity and pharynx,Female,75+,rb,1.6,.514278186790076,.424660211007954,.6228086516048345,
Oral cavity and pharynx,Female,75+,rb,1.65,.5077392653503525,.4182210786211346,.6164183843350834,
Oral cavity and pharynx,Female,75+,rb,1.7,.5015001372734516,.4121076086812064,.6102832910319915,
Oral cavity and pharynx,Female,75+,rb,1.75,.4955426206342853,.4062969025163526,.6043917326079342,
Oral cavity and pharynx,Female,75+,rb,1.8,.4898498020215158,.4007678775272008,.5987326879116758,
Oral cavity and pharynx,Female,75+,rb,1.85,.4844059786852141,.3955011603402426,.5932957364375759,
Oral cavity and pharynx,Female,75+,rb,1.9,.4791965977859382,.3904789776435673,.5880710421733022,
Oral cavity and pharynx,Female,75+,rb,1.95,.4742080780490942,.3856849361793596,.5830492202123245,
Oral cavity and pharynx,Female,75+,rb,2,.4694278278105251,.3811039954183263,.5782213993349055,
Oral cavity and pharynx,Female,75+,rb,2.05,.4646948448807322,.3766057078793466,.5733882794147905,
Oral cavity and pharynx,Female,75+,rb,2.0999999,.4601484103042474,.3722944324624874,.5687341551283089,
Oral cavity and pharynx,Female,75+,rb,2.1500001,.4557759699522374,.3681558537612969,.5642494412722033,
Oral cavity and pharynx,Female,75+,rb,2.2,.451566033325663,.364176988115569,.5599252262165554,
Oral cavity and pharynx,Female,75+,rb,2.25,.4475079587663972,.3603459449988483,.5557530921012793,
Oral cavity and pharynx,Female,75+,rb,2.3,.4435919560859211,.3566518976341904,.5517251550024277,
Oral cavity and pharynx,Female,75+,rb,2.3499999,.4398089917312066,.3530849645269959,.5478340021267919,
Oral cavity and pharynx,Female,75+,rb,2.4000001,.4361507051930043,.3496361046347494,.5440726375757954,
Oral cavity and pharynx,Female,75+,rb,2.45,.4326094181697538,.3462971026415522,.5404345207094917,
Oral cavity and pharynx,Female,75+,rb,2.5,.4291779757088802,.3430603982415044,.5369134291737899,
Oral cavity and pharynx,Female,75+,rb,2.55,.4258497674572841,.3399190873756796,.5335035047413993,
Oral cavity and pharynx,Female,75+,rb,2.5999999,.4226186654970345,.3368668467818362,.5301992111505252,
Oral cavity and pharynx,Female,75+,rb,2.6500001,.4194789693267184,.3338978669850851,.5269952973831546,
Oral cavity and pharynx,Female,75+,rb,2.7,.4164254287992404,.3310068605950723,.5238868385956735,
Oral cavity and pharynx,Female,75+,rb,2.75,.4134531211943688,.3281889340652092,.5208691265361189,
Oral cavity and pharynx,Female,75+,rb,2.8,.4105574814020286,.3254396054838166,.5179377146939146,
Oral cavity and pharynx,Female,75+,rb,2.8499999,.4077342593592208,.3227547547385141,.5150883877447464,
Oral cavity and pharynx,Female,75+,rb,2.9000001,.4049794821509314,.3201305790056566,.5123171346912742,
Oral cavity and pharynx,Female,75+,rb,2.95,.4022894835195585,.3175636133912036,.5096201886047566,
Oral cavity and pharynx,Female,75+,rb,3,.3996608043706743,.3150506294761919,.5069939355962626,
Oral cavity and pharynx,Female,75+,rb,3.05,.3969509121214664,.3124838391170902,.504250162438069,
Oral cavity and pharynx,Female,75+,rb,3.0999999,.3942981473351317,.3099672214881782,.5015724831983458,
Oral cavity and pharynx,Female,75+,rb,3.1500001,.391699621591259,.3074981814658004,.4989577265900014,
Oral cavity and pharynx,Female,75+,rb,3.2,.3891526679377348,.3050743534967438,.4964029169520907,
Oral cavity and pharynx,Female,75+,rb,3.25,.3866547529913794,.3026935143459272,.4939051909779917,
Oral cavity and pharynx,Female,75+,rb,3.3,.3842035142966079,.3003536152861876,.4914618399289567,
Oral cavity and pharynx,Female,75+,rb,3.3499999,.3817967363836758,.2980527564660156,.4890702895742111,
Oral cavity and pharynx,Female,75+,rb,3.4000001,.3794323290981687,.295789163694784,.4867280821464378,
Oral cavity and pharynx,Female,75+,rb,3.45,.3771083628467116,.2935612200541954,.4844329142066961,
Oral cavity and pharynx,Female,75+,rb,3.5,.3748229920864828,.2913673907814998,.4821825634633923,
